lan;län;kom;kommun;lokalid;lokal;2014-08-27;2014-08-28;2014-08-29;2014-08-30;2014-08-31;2014-09-01;2014-09-02;2014-09-03;2014-09-04;2014-09-05;2014-09-06;2014-09-07;2014-09-08;2014-09-09;2014-09-10;2014-09-11;2014-09-12;2014-09-13;2014-09-14;Totalt
01;Stockholms län;80;Stockholm;14705;Generatorn, Telefonplan;22;47;50;0;0;38;38;34;31;66;0;0;69;117;101;142;284;0;0;1039
01;Stockholms län;80;Stockholm;14707;Eriksdalsbadet;88;175;113;132;135;178;169;151;146;194;178;299;273;316;389;428;531;681;922;5498
01;Stockholms län;80;Stockholm;14710;Garnisonen, Karlavägen 100;192;192;161;0;0;200;189;177;191;187;0;0;282;352;469;496;676;0;0;3764
01;Stockholms län;80;Stockholm;14712;Birkagården;70;84;56;0;0;70;87;81;80;70;0;0;161;192;202;259;316;0;0;1728
01;Stockholms län;80;Stockholm;14713;Stureby vård- och omsorgsboende;42;41;42;0;0;43;57;74;41;49;0;0;84;63;137;91;149;0;0;913
01;Stockholms län;80;Stockholm;14715;Hässelby gårds Bibbleria;73;167;89;72;0;136;185;152;143;106;88;0;214;253;244;283;294;347;0;2846
01;Stockholms län;80;Stockholm;14843;Vindragarens vård och omsorg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholms län;80;Stockholm;14849;Björksätra vård och omsorg;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
01;Stockholms län;80;Stockholm;14851;Kista äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholms län;80;Stockholm;14852;Stora Sköndal Solgården;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
01;Stockholms län;80;Stockholm;14853;Tallbacken vård och omsorgsboende;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;46
01;Stockholms län;80;Stockholm;14859;Finskt äldrecentrum;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;15
01;Stockholms län;80;Stockholm;14860;Bromma Lindegård;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;11
01;Stockholms län;80;Stockholm;14861;Solbacken Attendo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholms län;80;Stockholm;14862;Dianagårdens vård- och omsorgsboende;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;36
01;Stockholms län;80;Stockholm;14863;Koppargårdens vård- och omsorgsbo.;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;48
01;Stockholms län;80;Stockholm;14864;Magdalenagården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholms län;80;Stockholm;14865;Attendo Valborgsmässovägen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;23
01;Stockholms län;80;Stockholm;15052;Hjorthagens bibliotek;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;127
01;Stockholms län;80;Stockholm;5928;Pilträdet/Serafen;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;95
01;Stockholms län;80;Stockholm;5929;Axelsbergs servicehus och seniorbo.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;39
01;Stockholms län;80;Stockholm;5930;Fruängsgårdens äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;0;0;105
01;Stockholms län;80;Stockholm;5933;Rinkeby servicehus och äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholms län;80;Stockholm;5935;Vasens vård- och omsorgsboende;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;28
01;Stockholms län;80;Stockholm;5939;Föreningen Blomsterfonden, Norrmalm;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;42
01;Stockholms län;80;Stockholm;5942;Väderkvarnens vård- och omsorgsbo.;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;44
01;Stockholms län;80;Stockholm;5944;Vintertullens V&B;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78
01;Stockholms län;80;Stockholm;5945;Mariahemmet;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
01;Stockholms län;80;Stockholm;5947;Katarinagårdens vård- och omsorgsbo.;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22
01;Stockholms län;80;Stockholm;5950;Föreningen Blomsterfonden, Södermalm;0;0;0;0;0;0;0;0;0;0;0;0;148;0;0;0;0;0;0;148
01;Stockholms län;80;Stockholm;5951;Borgerskapets enkehus och gubbhus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholms län;80;Stockholm;5962;Stiftelsen Konung Oscar I:s minne;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
01;Stockholms län;80;Stockholm;5964;Skarpnäcksgården, Hus E;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholms län;80;Stockholm;5965;Skarpnäcksgården, Hus F;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholms län;80;Stockholm;5966;Skarpnäcksgården, Hus G;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholms län;80;Stockholm;5967;Skarpnäcksgården, Hus H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholms län;80;Stockholm;5969;Bergsunds vård- och omsorgsboende;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;55
01;Stockholms län;80;Stockholm;5975;Borgargården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;50
01;Stockholms län;80;Stockholm;5977;Föreningen Judiska hemmet;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;39
01;Stockholms län;80;Stockholm;5978;Hemmet för gamla;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;0;0;74
01;Stockholms län;80;Stockholm;5979;Årsta vård- och omsorgsboende;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;35
01;Stockholms län;80;Stockholm;5984;Borgarhemmet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;47
01;Stockholms län;80;Stockholm;5988;Linnégårdens vård- och omsorgsboende;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
01;Stockholms län;80;Stockholm;5994;Stiftelsen Stockholms sjukhem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholms län;80;Stockholm;5995;Fridhemmet och Alströmerhemmet;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;74
01;Stockholms län;80;Stockholm;6004;Nockebyhöjdens äldreboende SVPH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;55
01;Stockholms län;80;Stockholm;6007;Tensta servicehus och äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;44
01;Stockholms län;80;Stockholm;6009;Nockebyhem SVPH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholms län;80;Stockholm;6010;Nockebyhus SVPH;0;0;0;0;0;0;0;0;0;0;0;0;0;182;0;0;0;0;0;182
01;Stockholms län;80;Stockholm;6013;Mälarbackens vård- och omsorgsboende;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;44
01;Stockholms län;80;Stockholm;6014;Brommagårdens vård- och omsorgsbo.;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;27
01;Stockholms län;80;Stockholm;6016;Hässelgårdens vård- och omsorgsbo.;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;24
01;Stockholms län;80;Stockholm;6018;Trekantens servicehus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;58
01;Stockholms län;80;Stockholm;6019;Föreningen Blomsterfonden, Älvsjö;0;0;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
01;Stockholms län;80;Stockholm;6020;Älvsjö servicehus/Kristallgården;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46
01;Stockholms län;80;Stockholm;7908;Kista bibliotek;157;154;157;117;158;218;260;204;195;216;202;258;386;508;528;715;907;1158;0;6498
01;Stockholms län;80;Stockholm;8032;Husby bibliotek;60;47;33;22;0;55;0;73;57;50;44;0;70;0;122;122;192;216;0;1163
01;Stockholms län;80;Stockholm;8035;Rinkeby Medborgarkontor;55;77;22;0;0;65;69;99;101;24;0;0;114;165;169;303;93;0;0;1356
01;Stockholms län;80;Stockholm;8036;Spånga bibliotek;160;0;194;105;0;199;0;259;0;246;194;0;342;0;688;0;577;435;0;3399
01;Stockholms län;80;Stockholm;8043;Tensta bibliotek;64;36;48;64;0;81;26;59;45;80;57;0;132;85;146;113;275;419;0;1730
01;Stockholms län;80;Stockholm;8046;Hässelby Villastads bibliotek;89;178;170;141;0;248;178;262;215;223;211;0;448;370;569;457;515;412;0;4686
01;Stockholms län;80;Stockholm;8052;Vällingby bibliotek;218;316;225;185;176;320;273;315;302;273;260;326;519;512;709;822;716;413;420;7300
01;Stockholms län;80;Stockholm;8054;Alviks bibliotek;121;143;155;89;0;189;139;147;173;155;143;0;351;286;500;375;564;440;0;3970
01;Stockholms län;80;Stockholm;8055;Blackebergs bibliotek;90;141;95;0;76;119;122;139;102;128;0;154;194;175;298;220;324;0;0;2377
01;Stockholms län;80;Stockholm;8058;Kungsholmens bibliotek;400;442;284;218;232;404;386;426;404;387;375;447;782;777;1046;1182;1192;932;0;10316
01;Stockholms län;80;Stockholm;8060;Stora Essingens bibliotek;0;47;0;0;62;57;26;0;43;0;0;71;88;62;104;0;0;0;0;560
01;Stockholms län;80;Stockholm;8061;Tekniska Nämndhuset;79;105;73;0;0;85;100;102;106;84;0;0;155;205;252;267;366;0;0;1979
01;Stockholms län;80;Stockholm;8062;Stadshuset;99;113;89;0;0;112;98;106;122;102;196;0;196;180;268;319;352;396;652;3400
01;Stockholms län;80;Stockholm;8067;Norrmalms Stadsdelsförvaltning;77;74;43;0;0;102;88;57;73;59;0;0;133;136;165;191;266;0;0;1464
01;Stockholms län;80;Stockholm;8069;Stadsbiblioteket;568;568;412;344;375;603;630;597;601;518;495;732;1102;1335;1285;2043;1867;1148;0;15223
01;Stockholms län;80;Stockholm;8070;Kulturhuset;317;353;282;194;184;305;380;317;405;428;326;381;615;838;1009;1207;1566;1135;0;10242
01;Stockholms län;80;Stockholm;8074;Östermalms bibliotek;548;491;377;299;279;524;453;516;533;405;405;526;857;888;1094;1182;1310;1016;898;12601
01;Stockholms län;80;Stockholm;8076;Hornstulls bibliotek;184;241;192;137;150;273;232;254;242;223;205;269;445;516;650;742;814;510;0;6279
01;Stockholms län;80;Stockholm;8077;Tranströmerbibl. Medborgarplat;443;499;399;236;272;548;554;523;512;486;454;472;1007;1304;1495;1734;1996;1203;0;14137
01;Stockholms län;80;Stockholm;8085;Luma bibliotek;81;82;72;88;96;83;0;142;83;108;173;261;163;0;362;307;409;443;0;2953
01;Stockholms län;80;Stockholm;8088;Foajén vid Enskede bibliotek;55;105;48;70;0;114;91;89;88;66;94;0;183;132;242;212;224;360;0;2173
01;Stockholms län;80;Stockholm;8090;Årsta Centrumhuset och bibliotek;109;128;89;0;132;189;137;148;129;96;0;230;305;209;304;326;0;0;0;2531
01;Stockholms län;80;Stockholm;8095;Bagarmossens Bibliotek;91;99;102;65;0;134;0;196;112;109;115;0;240;0;379;311;382;420;0;2755
01;Stockholms län;80;Stockholm;8096;Björkh bibl/Skarpnäcks sdf;84;111;47;0;47;100;112;98;91;52;0;111;159;199;271;286;228;0;0;1996
01;Stockholms län;80;Stockholm;8097;Skarpnäcks bibliotek;59;71;0;104;0;101;66;100;61;0;133;0;187;136;248;191;0;347;0;1804
01;Stockholms län;80;Stockholm;8100;Gubbängens bibliotek;85;112;90;0;118;136;0;173;129;97;0;164;219;0;344;249;376;0;0;2292
01;Stockholms län;80;Stockholm;8102;Farsta bibliotek;290;372;329;194;0;412;335;425;355;377;273;311;474;662;758;825;915;688;0;7995
01;Stockholms län;80;Stockholm;8104;Sköndals bibliotek;63;108;0;91;0;164;0;144;117;0;115;0;219;0;233;200;0;289;0;1743
01;Stockholms län;80;Stockholm;8105;Hagsätra bibliotek;71;93;80;0;87;0;0;187;154;95;0;131;0;0;385;258;278;0;0;1819
01;Stockholms län;80;Stockholm;8106;Högdalens bibliotek;176;268;167;100;90;239;208;262;280;234;178;224;406;451;516;654;711;664;605;6433
01;Stockholms län;80;Stockholm;8108;Örby bibliotek;37;34;0;30;0;51;0;57;32;0;80;0;115;0;125;86;0;153;0;800
01;Stockholms län;80;Stockholm;8110;Älvsjö Medborgarkontor och bibliotek;146;137;108;72;0;190;154;192;169;154;141;0;284;253;451;314;538;389;0;3692
01;Stockholms län;80;Stockholm;8111;Aspuddens bibliotek;99;94;95;0;130;143;106;143;124;139;269;0;266;172;421;315;552;0;0;3068
01;Stockholms län;80;Stockholm;8112;Gröndals bibliotek;68;92;60;50;0;77;63;66;69;76;65;0;144;119;205;163;234;265;0;1816
01;Stockholms län;80;Stockholm;8114;Telefonplans bibliotek;66;91;0;101;0;116;0;138;89;0;121;0;197;0;324;248;0;496;0;1987
01;Stockholms län;80;Stockholm;8115;Fruängens bibliotek;155;255;0;172;0;256;194;262;251;0;296;0;478;0;548;529;0;523;0;3919
01;Stockholms län;80;Stockholm;8117;Hägerstensåsens Medborgarhus;42;80;76;0;0;67;61;63;58;83;0;0;118;117;146;177;244;0;0;1332
01;Stockholms län;80;Stockholm;8120;Bredängs bibliotek;76;162;0;84;0;112;145;152;154;0;139;0;221;207;258;359;0;460;0;2529
01;Stockholms län;80;Stockholm;8121;Skärholmens bibliotek;141;186;166;100;101;185;158;187;167;210;142;222;368;351;388;526;515;654;642;5409
01;Stockholms län;80;Stockholm;8124;Skärholmens Medborgarkontor;49;70;37;0;0;110;92;78;72;63;0;0;106;167;113;150;219;0;0;1326
01;Stockholms län;80;Stockholm;8891;Stockholms Universitet;73;74;68;0;0;155;152;144;177;167;0;0;321;380;411;532;759;0;0;3413
01;Stockholms län;80;Stockholm;8944;Kista servicehus;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
01;Stockholms län;80;Stockholm;8977;Kampementets vård- och omsorgsboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;45
01;Stockholms län;81;Södertälje;10004;Mötesplats Enhörna;0;0;85;0;0;0;0;104;0;0;0;0;128;0;0;119;128;0;0;564
01;Stockholms län;81;Södertälje;10005;Biblioteket Mölnbo;0;22;0;0;0;0;40;0;0;21;0;0;0;0;61;0;0;0;0;144
01;Stockholms län;81;Södertälje;10006;Hölöskolan;30;0;0;0;0;51;0;0;80;0;0;0;0;108;0;0;0;0;0;269
01;Stockholms län;81;Södertälje;10007;Hovsjö Hub;22;23;14;0;0;31;23;48;35;40;0;0;41;54;49;62;88;0;0;530
01;Stockholms län;81;Södertälje;10010;Bergviks servicehus;60;90;84;0;0;109;99;87;98;67;0;0;148;131;178;170;209;0;0;1530
01;Stockholms län;81;Södertälje;10011;Coop Forum;130;216;177;145;105;164;195;232;202;200;186;210;320;384;400;502;539;747;0;5054
01;Stockholms län;81;Södertälje;12914;fd Slåttergården;25;24;40;0;0;28;16;25;32;27;0;0;40;29;45;38;73;0;0;442
01;Stockholms län;81;Södertälje;12916;Stadshuset;52;75;70;0;0;71;75;80;77;97;0;0;137;168;178;207;281;0;0;1568
01;Stockholms län;81;Södertälje;12918;Järna bibliotek;113;123;126;0;0;128;114;116;120;132;0;0;198;264;265;299;414;0;0;2412
01;Stockholms län;81;Södertälje;12919;Biblioteket Luna;239;291;266;180;0;351;322;391;312;294;241;0;523;537;580;647;616;730;0;6520
01;Stockholms län;81;Södertälje;12920;Fornhöjdens vårdcentral;62;53;25;0;0;43;58;49;39;47;0;0;69;72;83;97;176;0;0;873
01;Stockholms län;81;Södertälje;14995;Festen Rock the Vote;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01;Stockholms län;82;Nacka;10142;Nacka stadshus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;329;329
01;Stockholms län;82;Nacka;10143;Orminge bibliotek;161;215;166;130;115;211;231;238;204;257;209;227;416;561;538;573;741;706;0;5899
01;Stockholms län;82;Nacka;10146;Nacka Forum bibliotek;239;328;251;240;217;345;381;390;327;318;347;345;606;709;852;919;888;923;0;8625
01;Stockholms län;82;Nacka;10147;Dieselverkstadens bibliotek;107;169;112;157;122;159;157;170;163;156;155;321;340;382;425;459;614;692;0;4860
01;Stockholms län;82;Nacka;10149;Älta bibliotek;65;88;85;55;0;124;93;114;88;94;97;0;161;206;244;275;276;258;0;2323
01;Stockholms län;82;Nacka;10150;Fisksätra bibliotek;66;49;55;23;25;63;66;66;69;53;47;56;109;115;152;133;166;178;0;1491
01;Stockholms län;82;Nacka;10151;Saltsjöbaden bibliotek;186;155;192;129;0;195;160;181;155;221;198;0;325;338;368;363;425;373;0;3964
01;Stockholms län;82;Nacka;15024;Båthöjden Plaza;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
01;Stockholms län;82;Nacka;15025;Sarvträsk äldreboende;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
01;Stockholms län;82;Nacka;15026;Nacka Seniorcenter Ektorp;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;59
01;Stockholms län;82;Nacka;15027;Nacka Seniorcenter Älta;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3
01;Stockholms län;82;Nacka;15028;Danvikshem;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;97
01;Stockholms län;82;Nacka;15029;Nacka Seniorcenter Talliden;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;12
01;Stockholms län;82;Nacka;15030;Saltsjöbadens sjukhus;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;31
01;Stockholms län;82;Nacka;15031;Lillängen;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;22
01;Stockholms län;82;Nacka;15032;Attendo Kungshamn;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;13
01;Stockholms län;82;Nacka;15033;Gammeluddshemmet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;16
01;Stockholms län;82;Nacka;15034;Nacka Seniorcenter Sjötäppan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;32
01;Stockholms län;82;Nacka;15035;Nacka Seniorcenter Sofiero;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;23
01;Stockholms län;83;Sundbyberg;6038;Ekbackens äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;80
01;Stockholms län;83;Sundbyberg;6039;Lötsjögårdens äldreboende;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;30
01;Stockholms län;83;Sundbyberg;8813;Rissne närpolisstation;45;0;52;0;0;64;64;56;0;46;69;0;105;101;108;0;241;164;0;1115
01;Stockholms län;83;Sundbyberg;8814;Sundbybergs stadshus;93;0;131;0;0;101;138;147;66;93;115;0;186;190;400;292;356;307;281;2896
01;Stockholms län;83;Sundbyberg;8815;Biblioteket i Signalfabriken;195;0;295;0;0;315;317;323;211;212;372;0;494;619;679;693;988;753;0;6466
01;Stockholms län;84;Solna;12221;Skoga;0;0;0;0;0;64;81;65;45;36;0;0;70;75;85;108;106;0;0;735
01;Stockholms län;84;Solna;13686;Ankaret seniorträff;0;0;0;0;0;33;35;30;26;32;0;0;37;29;55;70;78;0;0;425
01;Stockholms län;84;Solna;13688;Gunnarbo seniorträff;0;0;0;0;0;20;16;5;7;12;0;0;17;17;21;23;34;0;0;172
01;Stockholms län;84;Solna;13727;Sockerbiten i Ritorp;0;0;0;0;0;33;46;23;34;24;0;0;61;69;80;87;80;0;0;537
01;Stockholms län;84;Solna;9334;Solna stadshus;182;185;178;0;0;208;209;184;161;138;0;0;288;344;458;770;832;601;1083;5821
01;Stockholms län;84;Solna;9335;Huvudbiblioteket  Solna centrum;300;373;279;354;0;331;349;437;353;327;487;0;653;741;784;758;702;609;0;7837
01;Stockholms län;84;Solna;9337;Biblioteket Bergshamra;91;136;68;71;0;0;119;123;114;82;109;0;0;184;296;279;192;274;0;2138
01;Stockholms län;84;Solna;9340;Seniorstaden Hallen;0;0;0;0;0;60;57;55;60;42;0;0;73;75;84;79;92;0;0;677
01;Stockholms län;86;Lidingö;10976;Hemköp Brevik;0;0;0;0;0;82;85;85;49;86;0;0;149;140;163;170;169;0;0;1178
01;Stockholms län;86;Lidingö;14983;Villa Agadir;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;41
01;Stockholms län;86;Lidingö;14984;Silverhöjden;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;54
01;Stockholms län;86;Lidingö;15048;Ektorpsgården;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;22
01;Stockholms län;86;Lidingö;6048;Baggeby Gård;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;46
01;Stockholms län;86;Lidingö;6049;Högsätra servicehus;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;65
01;Stockholms län;86;Lidingö;6050;Siggebogården;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;42
01;Stockholms län;86;Lidingö;9091;Tor seniorboende;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;35
01;Stockholms län;86;Lidingö;9093;Föreningsgården Larsberg;0;0;0;0;0;71;66;72;67;63;0;0;112;102;126;126;149;0;0;954
01;Stockholms län;86;Lidingö;9488;Stadshuset;235;340;298;261;0;441;392;401;413;376;528;0;790;847;881;915;1099;905;297;9419
01;Stockholms län;87;Vaxholm;14006;Borgmästaregården;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;9
01;Stockholms län;87;Vaxholm;14007;Cyrillus;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;19
01;Stockholms län;87;Vaxholm;14439;Rådhuset;74;83;64;77;77;78;91;71;100;102;102;162;189;229;239;288;256;245;69;2596
01;Stockholms län;88;Norrtälje;12724;Norrtälje stadsbibliotek;189;234;171;62;0;240;283;279;256;270;139;0;438;500;467;533;505;321;0;4887
01;Stockholms län;88;Norrtälje;12725;Gräddö skärgårdshandel;22;16;13;20;7;18;21;19;28;39;24;27;28;41;49;45;70;71;0;558
01;Stockholms län;88;Norrtälje;13594;Rodengymnasiet;0;0;0;0;0;14;9;11;6;14;0;0;23;31;25;24;44;0;0;201
01;Stockholms län;88;Norrtälje;14721;ICA Kvantum Flygfyren;98;158;161;117;109;146;182;173;199;236;183;265;260;296;368;455;633;607;0;4646
01;Stockholms län;88;Norrtälje;14723;Biblioteksbussen;7;0;2;0;0;1;0;0;0;29;0;0;13;33;16;10;0;0;0;111
01;Stockholms län;88;Norrtälje;14725;Hotell Havsbaden;5;14;10;12;5;13;4;14;21;11;12;6;22;11;23;19;28;50;0;280
01;Stockholms län;88;Norrtälje;6054;Kriminalvårdsanstalten Norrtälje;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;67
01;Stockholms län;88;Norrtälje;9500;Rosenlundskyrkan;16;22;40;0;0;28;28;33;47;42;0;0;50;59;72;74;129;0;0;640
01;Stockholms län;88;Norrtälje;9513;Kommunhuset Ankaret;71;56;40;0;0;47;60;62;50;56;0;0;111;97;134;149;146;142;322;1543
01;Stockholms län;88;Norrtälje;9523;Folkets Hus, Hallstavik;113;120;94;34;0;115;113;116;111;129;94;0;149;234;247;245;333;199;0;2446
01;Stockholms län;88;Norrtälje;9524;Rimbo Bibliotek;73;120;95;80;0;100;125;71;179;120;109;0;160;301;156;326;227;268;0;2510
01;Stockholms län;88;Norrtälje;9526;ICA Supermarket, Älmsta;47;51;61;45;33;92;116;97;94;90;92;78;116;160;147;175;263;213;0;1970
01;Stockholms län;88;Norrtälje;9527;Skärgårdsmacken i Furusund;17;18;21;6;9;13;14;20;26;23;17;31;24;33;28;48;56;48;27;479
01;Stockholms län;91;Sigtuna;13076;Kommunhuset;53;54;50;0;0;61;50;74;38;42;0;0;95;93;94;108;186;152;471;1621
01;Stockholms län;91;Sigtuna;13604;Märsta Station;53;46;37;0;0;65;84;54;74;59;0;0;128;174;148;200;317;0;0;1439
01;Stockholms län;91;Sigtuna;13609;Coop Extra;27;34;62;53;0;52;74;77;92;88;90;0;132;132;221;219;382;0;0;1735
01;Stockholms län;91;Sigtuna;13617;Ymer;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;17
01;Stockholms län;91;Sigtuna;14091;Valbuss;12;33;13;43;0;13;37;40;37;11;19;16;47;66;32;103;89;103;0;714
01;Stockholms län;91;Sigtuna;14988;Valsta Bibliotek;22;25;20;0;0;32;32;50;36;27;0;0;61;62;99;62;157;0;0;685
01;Stockholms län;91;Sigtuna;6064;Arhem;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;19
01;Stockholms län;91;Sigtuna;6065;Storboda Kriminalvårdsanstalt;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;36
01;Stockholms län;91;Sigtuna;6067;Hemskogens sjukhem;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;27
01;Stockholms län;91;Sigtuna;6068;Ärlinghem;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;23
01;Stockholms län;91;Sigtuna;8047;Märsta bibliotek;104;121;117;78;0;148;154;173;131;126;131;0;256;245;252;320;437;342;0;3135
01;Stockholms län;91;Sigtuna;8049;Sigtuna bibliotek;110;120;92;93;0;114;100;99;127;120;102;0;193;192;205;234;279;310;0;2490
01;Stockholms län;91;Sigtuna;9141;Rosersbergs bibliotek;37;15;17;0;0;33;25;32;11;17;0;0;59;23;113;32;61;0;0;475
01;Stockholms län;92;Nynäshamn;12953;Folkets Hus Nynäshamn;207;189;141;64;82;155;119;158;138;130;95;120;208;212;212;202;271;216;143;3062
01;Stockholms län;92;Nynäshamn;12954;Centrumhuset Ösmo Centrum;47;44;37;0;0;39;38;35;63;33;0;0;32;59;78;105;51;0;0;661
01;Stockholms län;92;Nynäshamn;13593;ICA Kvantum Nynäshamn;130;135;115;68;0;115;155;138;131;140;106;0;171;211;235;281;309;300;0;2740
01;Stockholms län;92;Nynäshamn;14100;Nynäshamns gymnasium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;9;0;0;0;15
01;Stockholms län;92;Nynäshamn;14765;Sjötelegrafen Nynäshamn;0;0;0;0;0;0;0;0;0;0;84;129;92;114;104;141;177;217;0;1058
01;Stockholms län;92;Nynäshamn;7900;Sorunda församlingshem;0;0;0;0;0;0;0;0;0;0;0;0;84;68;82;70;48;0;0;352
03;Uppsala län;05;Håbo;10260;Kommunhuset;112;136;102;120;0;216;197;192;210;187;170;212;358;399;394;525;508;432;157;4627
