LÄNSKOD;LÄN;KOMMUNKOD;KOMMUN;LOKALID;LOKAL;2022-08-24 00:00:00;2022-08-25 00:00:00;2022-08-26 00:00:00;2022-08-27 00:00:00;2022-08-28 00:00:00;2022-08-29 00:00:00;2022-08-30 00:00:00;2022-08-31 00:00:00;2022-09-01 00:00:00;2022-09-02 00:00:00;2022-09-03 00:00:00;2022-09-04 00:00:00;2022-09-05 00:00:00;2022-09-06 00:00:00;2022-09-07 00:00:00;2022-09-08 00:00:00;2022-09-09 00:00:00;2022-09-10 00:00:00;2022-09-11 00:00:00;TOTAL
14;Västra Götalands län;38;Dals-Ed;100008702;Linden;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;16
14;Västra Götalands län;39;Färgelanda;100042168;Gamla Vivo;70;104;88;45;22;100;117;75;120;116;113;85;162;160;163;222;272;186;60;2280
14;Västra Götalands län;40;Ale;100008705;Bohus Servicehus;0;0;0;0;0;95;70;61;58;57;0;0;103;115;106;162;159;0;0;986
14;Västra Götalands län;40;Ale;100008706;Kontaktcenter Kommunhus Nödinge;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80
14;Västra Götalands län;40;Ale;100008707;Älvängens bibliotek;0;137;92;64;0;161;106;133;144;154;113;0;216;239;265;267;353;264;0;2708
14;Västra Götalands län;40;Ale;100008708;Skepplanda bibliotek;0;0;0;0;0;0;0;0;0;0;0;0;186;0;258;216;139;0;0;799
14;Västra Götalands län;40;Ale;100038040;Nödinge bibliotek;172;143;126;78;86;143;159;145;179;136;133;164;275;338;374;436;477;270;0;3834
14;Västra Götalands län;41;Lerum;100008709;Floda bibliotek;110;137;49;0;0;198;147;84;154;70;0;0;267;282;185;381;221;0;0;2285
14;Västra Götalands län;41;Lerum;100008710;Tollereds bibliotek;0;0;0;0;0;51;0;0;0;0;0;0;52;0;0;0;0;0;0;103
14;Västra Götalands län;41;Lerum;100008711;Sjövik bibliotek;0;0;0;0;0;0;81;0;0;0;0;0;0;0;135;0;0;0;0;216
14;Västra Götalands län;41;Lerum;100008712;Samlingssalen Mjörnbo Allé;73;127;88;0;0;162;159;91;152;90;0;0;243;263;134;366;235;0;0;2183
14;Västra Götalands län;41;Lerum;100008713;Lerum centrum Stationsvägen;259;265;260;144;147;261;274;335;261;391;241;234;511;544;634;773;950;483;433;7400
14;Västra Götalands län;42;Vårgårda;100008714;Vårgårda Bibliotek;118;109;70;34;57;122;123;135;135;89;86;82;220;250;299;346;351;339;137;3102
14;Västra Götalands län;43;Bollebygd;100008715;Förtidsröstningslokal Bollegården;0;0;0;0;0;0;0;0;0;0;0;136;0;0;0;0;0;0;0;136
14;Västra Götalands län;43;Bollebygd;100008716;Förtidsröstningslokal Bollebygdskola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;34
14;Västra Götalands län;43;Bollebygd;100008719;Förtidsröstningslokal Stationshuset;90;101;139;53;71;91;131;122;161;136;109;0;168;191;207;338;324;261;0;2693
14;Västra Götalands län;44;Grästorp;100008720;Kommunens Hus, Röda rummet;36;130;71;46;61;122;82;102;169;94;57;70;206;150;147;371;233;206;0;2353
14;Västra Götalands län;44;Grästorp;100008721;Kommunens Hus, Restaurangen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10
14;Västra Götalands län;45;Essunga;100008722;Kerstinsås;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;28
14;Västra Götalands län;45;Essunga;100008723;Nossebro skola, aulan;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4
14;Västra Götalands län;45;Essunga;100008724;Essunga Folkbibliotek;41;107;48;25;32;97;99;46;120;55;31;49;140;193;98;242;123;146;23;1715
14;Västra Götalands län;46;Karlsborg;100008725;Karlsborgs kommunhus, receptionen;72;134;64;27;34;66;63;110;171;103;78;86;120;167;221;340;207;170;215;2448
14;Västra Götalands län;46;Karlsborg;100008726;Forsviks If klubbstuga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;136
14;Västra Götalands län;47;Gullspång;100008727;Hova förvaltningsbyggnad/sessionssal;0;43;0;15;0;56;0;60;0;77;0;127;0;0;164;0;94;7;32;675
14;Västra Götalands län;47;Gullspång;100008728;Amnegårdens vårdcentrum nedre entrén;33;0;73;0;67;0;85;0;113;0;65;0;137;96;0;166;0;150;0;985
14;Västra Götalands län;52;Tranemo;100008729;Idrottshallen, Sjötoftaskolan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;0;0;0;119
14;Västra Götalands län;52;Tranemo;100008730;Bygdegården Månstad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;0;0;0;154
14;Västra Götalands län;52;Tranemo;100008731;Bokbussen;0;0;0;0;0;10;6;6;18;0;0;0;4;12;14;12;0;0;0;82
14;Västra Götalands län;52;Tranemo;100008732;Lillsjön, Nittorps Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;0;0;0;155
14;Västra Götalands län;52;Tranemo;100008734;Ljungsarps bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;0;0;0;174
14;Västra Götalands län;52;Tranemo;100008735;Dalstorps Bygdegård;0;0;0;0;0;0;40;0;0;0;0;0;86;0;0;0;0;0;0;126
14;Västra Götalands län;52;Tranemo;100008737;Uddebo Fritidsgård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;71
14;Västra Götalands län;52;Tranemo;100008738;Idrottshallen, Limmaredsskolan;0;0;0;0;0;0;0;0;29;0;0;0;0;36;0;0;0;0;0;65
14;Västra Götalands län;52;Tranemo;100008739;Centralen, Biblioteket;113;88;69;27;30;127;112;124;116;99;60;40;151;241;251;297;238;134;155;2472
14;Västra Götalands län;52;Tranemo;100008740;Idrottshallen, Länghemsskolan;0;0;0;0;0;0;0;0;57;0;0;0;0;74;0;0;0;0;0;131
14;Västra Götalands län;52;Tranemo;100008741;Grimsås bygdegård;0;0;0;0;0;0;48;0;0;0;0;0;35;0;0;0;0;0;0;83
14;Västra Götalands län;60;Bengtsfors;100008742;Biblioteket Dals Långed;53;0;0;0;0;0;63;95;0;7;0;0;0;128;174;0;0;0;0;520
14;Västra Götalands län;60;Bengtsfors;100008746;Torrskogs stom bygdegård;4;0;0;0;0;0;0;16;0;0;0;0;0;0;34;0;0;21;0;75
14;Västra Götalands län;60;Bengtsfors;100008750;Folkets hus Gustavsfors;0;0;0;0;0;0;39;0;0;0;0;0;0;35;0;0;0;30;0;104
14;Västra Götalands län;60;Bengtsfors;100008751;Biblioteket Bengtsfors;76;109;71;36;30;88;98;106;88;96;64;85;150;137;199;188;276;178;66;2141
14;Västra Götalands län;60;Bengtsfors;100046209;Bäckegården Bäckefors;37;0;0;0;0;41;0;52;0;0;0;0;34;0;110;0;0;0;0;274
14;Västra Götalands län;60;Bengtsfors;100046211;Lövåsenskolan Billingsfors;0;0;17;0;0;33;0;0;0;55;0;0;59;0;0;0;54;0;0;218
14;Västra Götalands län;61;Mellerud;100008753;Skållerudshemmet, Åsensbruk;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;14
14;Västra Götalands län;61;Mellerud;100008754;Karolinen, Dals Rostock;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;7
14;Västra Götalands län;61;Mellerud;100008755;Servicehuset Älvan, Mellerud;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;14
14;Västra Götalands län;61;Mellerud;100008757;Grinstadrummet, Mellerud;44;75;91;50;49;149;145;147;131;188;120;89;178;263;206;298;276;159;148;2806
14;Västra Götalands län;61;Mellerud;100008758;Fagerlids särskilda boende, Mellerud;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;21
14;Västra Götalands län;61;Mellerud;100037000;Ängenäs särskilda boende, Mellerud;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;19
14;Västra Götalands län;62;Lilla Edet;100008759;Lödöse Museum;44;0;107;0;0;0;115;0;98;0;80;0;0;192;0;231;0;166;0;1033
14;Västra Götalands län;62;Lilla Edet;100008760;Kommunhuset Lilla Edet;98;83;93;72;33;127;126;114;147;98;73;82;217;271;282;300;368;185;65;2834
14;Västra Götalands län;63;Mark;100008761;Öxabäckshallen, caféet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248;248
14;Västra Götalands län;63;Mark;100008762;Älekulla Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;144
14;Västra Götalands län;63;Mark;100008763;Karstorps Naturförskola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;75
14;Västra Götalands län;63;Mark;100008764;Rydals Museum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;130
14;Västra Götalands län;63;Mark;100008765;Kommunhuset Kinna, biblioteket;144;181;148;87;0;194;214;192;218;142;149;0;344;314;409;414;314;352;157;3973
14;Västra Götalands län;63;Mark;100008766;Lundagården, Sätila;48;46;43;31;0;54;57;60;69;77;60;0;104;103;127;136;169;135;0;1319
14;Västra Götalands län;63;Mark;100008767;Fritsla bibliotek;0;64;0;0;0;89;0;0;116;0;0;0;135;0;0;176;0;0;0;580
14;Västra Götalands län;63;Mark;100008768;Ekelund, Linneväveriet, Horred;34;26;26;20;0;30;19;40;32;41;39;0;0;78;75;81;105;97;0;743
14;Västra Götalands län;63;Mark;100008769;Kungsfors köpcenter;97;116;130;125;125;123;130;152;145;165;117;179;265;304;287;327;404;277;0;3468
14;Västra Götalands län;63;Mark;100008770;Hajoms bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;160
14;Västra Götalands län;63;Mark;100008771;Istorps församlingshem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;95
14;Västra Götalands län;63;Mark;100008772;Församlingshemmet i Björketorp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;208
14;Västra Götalands län;63;Mark;100058108;Kunskapens hus;0;0;0;0;0;0;0;0;10;23;0;0;26;30;24;34;58;0;0;205
14;Västra Götalands län;63;Mark;100123995;Almäng servicehus;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
14;Västra Götalands län;63;Mark;100123998;Klockaregården;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
14;Västra Götalands län;63;Mark;100124002;Stomsåker;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5
14;Västra Götalands län;63;Mark;100124005;Ekås;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;Västra Götalands län;63;Mark;100124008;Lindäng;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;10
14;Västra Götalands län;63;Mark;100124012;Rönnäng;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;15
14;Västra Götalands län;63;Mark;100124015;Kullabyn;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;35
14;Västra Götalands län;63;Mark;100124018;Solgård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;17
14;Västra Götalands län;65;Svenljunga;100008774;Kalvs Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;79
14;Västra Götalands län;65;Svenljunga;100008776;Holsljunga Idrottshall;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;157
14;Västra Götalands län;65;Svenljunga;100008777;Överlida Skola;21;0;0;0;0;0;0;60;0;0;0;0;0;0;97;0;0;0;0;178
14;Västra Götalands län;65;Svenljunga;100008778;Hillareds skola;0;0;0;0;0;0;39;0;0;0;0;0;0;127;0;0;0;0;0;166
14;Västra Götalands län;65;Svenljunga;100008779;Örsåsgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;85
14;Västra Götalands län;65;Svenljunga;100008780;Mårdaklevs bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;63
14;Västra Götalands län;65;Svenljunga;100008781;Håcksviks Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;92
14;Västra Götalands län;65;Svenljunga;100008782;Östra Frölunda Skola;0;0;0;0;0;23;0;0;0;0;0;0;40;0;0;0;0;0;0;63
14;Västra Götalands län;65;Svenljunga;100008783;Svenljunga Bibliotek;94;83;95;32;19;118;136;193;99;158;72;62;200;309;298;193;279;186;130;2756
14;Västra Götalands län;65;Svenljunga;100072137;Bokbil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;Västra Götalands län;65;Svenljunga;100072146;Klockaregården;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;18
14;Västra Götalands län;65;Svenljunga;100072149;Lysjölid;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;7
14;Västra Götalands län;65;Svenljunga;100072153;Östrabo;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;6
14;Västra Götalands län;65;Svenljunga;100079750;Bokbil;0;5;0;0;0;0;0;0;15;0;0;0;0;0;0;55;0;0;0;75
14;Västra Götalands län;66;Herrljunga;100008784;Huvudbibliotek Herrljunga;76;95;81;33;0;108;108;94;111;93;56;0;176;206;214;308;221;160;1;2141
14;Västra Götalands län;66;Herrljunga;100008785;Biblioteket Ljung;0;69;0;0;0;62;0;0;84;0;0;0;135;0;0;161;0;0;0;511
14;Västra Götalands län;66;Herrljunga;100008786;Kommunhuset;0;0;0;0;25;0;0;0;0;0;0;27;0;0;0;0;0;0;129;181
14;Västra Götalands län;66;Herrljunga;100057363;Gäsenegården;20;0;23;0;0;0;31;16;0;36;0;0;0;60;65;0;92;0;0;343
14;Västra Götalands län;70;Vara;100008787;Tornumsgården i Kvänum;0;0;0;0;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123
14;Västra Götalands län;70;Vara;100008788;Föreningshuset Tråvad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;150
14;Västra Götalands län;70;Vara;100008789;Jungs Bygdegård;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;0;0;0;0;93
14;Västra Götalands län;70;Vara;100008790;Kommunhuset i Vara;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;71
14;Västra Götalands län;70;Vara;100008791;Biblioteket Vara;131;177;178;67;0;219;204;223;198;186;120;0;328;432;384;446;385;310;0;3988
14;Västra Götalands län;70;Vara;100008792;Stenkilsgården Stora Levene;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;90
14;Västra Götalands län;70;Vara;100008793;Laskegården Vedum;0;0;0;0;0;0;0;0;0;0;0;199;0;0;0;0;0;0;0;199
14;Västra Götalands län;71;Götene;100008796;Sessionssalen, Centrumhuset Götene;81;122;120;35;45;143;176;137;178;156;92;48;195;263;287;408;373;234;76;3169
14;Västra Götalands län;71;Götene;100008797;Träffpunkten Lundsbrunn;0;10;0;21;0;8;11;16;4;3;4;13;13;20;43;17;26;27;0;236
14;Västra Götalands län;71;Götene;100008798;Samlingslokal servicehuset Hällekis;6;0;25;13;0;0;29;14;23;16;20;23;10;28;29;43;28;41;0;348
14;Västra Götalands län;71;Götene;100008799;Träffpunkten Källby;13;10;24;33;0;24;0;26;22;37;25;18;45;33;44;65;46;48;0;513
14;Västra Götalands län;72;Tibro;100008800;Allégården, lokalerna Nova och Luna;97;114;115;46;56;130;145;121;184;141;60;94;170;177;212;219;344;159;72;2656
14;Västra Götalands län;72;Tibro;100048045;Biblioteket;0;0;0;0;0;0;0;0;0;0;0;0;115;141;127;169;95;149;0;796
14;Västra Götalands län;73;Töreboda;100008801;Gjutaren;85;93;117;28;40;134;171;158;145;169;76;144;235;196;236;249;394;196;104;2970
14;Västra Götalands län;73;Töreboda;100008802;Älgarås servicehus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;39;0;0;0;82
14;Västra Götalands län;73;Töreboda;100008803;Moholms skolas gymnastiksal;0;0;0;0;0;0;0;0;0;0;0;0;102;96;0;0;0;0;0;198
14;Västra Götalands län;80;Göteborg;100008806;Majornas bibliotek;359;306;249;159;0;378;324;342;308;275;223;0;627;626;737;862;880;731;0;7386
14;Västra Götalands län;80;Göteborg;100008807;Högsbo bibliotek;198;232;184;142;0;302;274;219;271;221;191;0;488;567;468;745;655;530;0;5687
14;Västra Götalands län;80;Göteborg;100008808;Frölunda Kulturhus;576;631;553;359;482;783;734;739;642;675;533;712;1176;1145;1253;1258;1079;693;0;14023
14;Västra Götalands län;80;Göteborg;100008809;Mötesplats Askim;168;194;163;0;0;254;193;205;203;199;0;0;459;255;338;636;454;445;0;4166
14;Västra Götalands län;80;Göteborg;100008810;Stenpiren;89;136;78;31;55;112;80;121;128;163;88;175;239;306;316;480;425;325;0;3347
14;Västra Götalands län;80;Göteborg;100008811;Vrångö skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;Västra Götalands län;80;Göteborg;100008812;Räddningsmissionen;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
14;Västra Götalands län;80;Göteborg;100008813;Olskrokstorget;220;310;227;155;163;272;304;285;334;293;232;283;424;370;429;528;474;374;0;5677
14;Västra Götalands län;80;Göteborg;100008814;Södra Skärgårdens Vårdboende;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;20
14;Västra Götalands län;80;Göteborg;100008815;Svartedalens Vårdboende;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
14;Västra Götalands län;80;Göteborg;100008816;Stadsmissionen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;43
14;Västra Götalands län;80;Göteborg;100008817;Mötesplats Vintergatan;167;160;151;0;0;240;146;149;187;207;0;0;316;339;389;503;514;350;0;3818
14;Västra Götalands län;80;Göteborg;100008818;Solgläntans Vårdboende;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
14;Västra Götalands län;80;Göteborg;100008819;Kulturhuset Kåken;352;281;270;187;234;328;332;331;311;313;258;573;581;707;864;1033;1232;691;0;8878
14;Västra Götalands län;80;Göteborg;100008820;Neuberghska Bambergerska boende;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
14;Västra Götalands län;80;Göteborg;100008821;Åkerhus Vårdboende;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
14;Västra Götalands län;80;Göteborg;100008822;Solängens Vårdboende;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;22
14;Västra Götalands län;80;Göteborg;100008823;Nya Varvets Vårdboende;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
14;Västra Götalands län;80;Göteborg;100008824;Villa Hovås;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
14;Västra Götalands län;80;Göteborg;100008825;Silvergruvans Vårdboende;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;18
14;Västra Götalands län;80;Göteborg;100008826;Bräcke diakoni;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
14;Västra Götalands län;80;Göteborg;100008827;Skogome KVA;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126
14;Västra Götalands län;80;Göteborg;100008828;Asperö skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;208
14;Västra Götalands län;80;Göteborg;100008829;Kyrkbyns bibliotek;129;200;0;0;0;249;156;117;213;0;0;0;338;210;224;421;0;254;0;2511
14;Västra Götalands län;80;Göteborg;100008830;Biskopsgårdens bibliotek;136;137;81;43;0;160;119;119;107;117;83;0;208;161;312;305;399;414;0;2901
14;Västra Götalands län;80;Göteborg;100008831;Hammarkullens bibliotek;50;48;32;0;0;50;58;34;78;77;0;0;103;115;120;189;172;266;0;1392
14;Västra Götalands län;80;Göteborg;100008832;Hjällbo bibliotek;45;43;36;0;0;77;60;49;58;59;0;0;121;133;144;133;177;225;0;1360
14;Västra Götalands län;80;Göteborg;100008833;Kulturhuset Bergsjön;48;37;56;31;45;55;60;77;74;79;61;95;102;111;148;209;263;255;0;1806
14;Västra Götalands län;80;Göteborg;100008834;Gustav Adolfs torg;277;296;237;128;135;283;295;249;283;290;241;211;443;592;375;977;996;820;2063;9191
14;Västra Götalands län;80;Göteborg;100008836;Lundby bibliotek;258;198;176;135;0;254;215;228;198;215;210;0;402;496;493;578;535;388;0;4979
14;Västra Götalands län;80;Göteborg;100008837;Kaverös Ängs Vårdboende;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
14;Västra Götalands län;80;Göteborg;100008838;Rågården rättspsykiatri;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;52
14;Västra Götalands län;80;Göteborg;100008839;Torslanda bibliotek;279;223;234;167;0;354;355;361;259;322;339;0;633;654;789;593;720;534;0;6816
14;Västra Götalands län;80;Göteborg;100008840;Kärra bibliotek;112;162;129;0;0;184;112;128;164;123;0;0;317;199;215;303;242;186;0;2576
14;Västra Götalands län;80;Göteborg;100008841;Hjalmar Brantingsplatsen;184;252;233;147;182;221;222;232;251;283;208;281;368;404;415;528;459;337;0;5207
14;Västra Götalands län;80;Göteborg;100008842;Vasahemmet;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
14;Västra Götalands län;80;Göteborg;100008843;Fyrväpplingens Vårdboende;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;15
14;Västra Götalands län;80;Göteborg;100008844;Gunnareds Vårdboende;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22
14;Västra Götalands län;80;Göteborg;100008845;Högsbo KVA;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;53
14;Västra Götalands län;80;Göteborg;100008846;Rättsmedicinalverkets rättspsykiatri;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;5
14;Västra Götalands län;80;Göteborg;100008847;Svaleboskogens Vårdboende;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;23
14;Västra Götalands län;80;Göteborg;100008848;Änggårdsbacken;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
14;Västra Götalands län;80;Göteborg;100008849;Otium boende;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
14;Västra Götalands län;80;Göteborg;100008850;Gårdstens centrum;0;0;0;0;0;0;47;0;30;0;47;0;25;0;80;0;0;0;0;229
14;Västra Götalands län;80;Göteborg;100008851;Kaggeleds Vårdboende;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
14;Västra Götalands län;80;Göteborg;100008852;Lövgärdets Vårdboende;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
14;Västra Götalands län;80;Göteborg;100008853;Bergsjöhöjds boende;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
14;Västra Götalands län;80;Göteborg;100008854;Björkekärrshus Vårdboende;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
14;Västra Götalands län;80;Göteborg;100008855;Drottningtorget;181;238;187;107;124;267;283;277;297;297;215;247;465;503;579;707;643;435;0;6052
14;Västra Götalands län;80;Göteborg;100008856;Familjebostäder Siriusgatan;0;0;0;0;0;15;8;0;11;0;0;0;0;13;0;4;0;0;0;51
14;Västra Götalands län;80;Göteborg;100008857;Fridkullas Vårdboende;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
14;Västra Götalands län;80;Göteborg;100008858;Gerdas Gård Vårdboende;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;29
14;Västra Götalands län;80;Göteborg;100008859;Granlidens Vårdboende;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
14;Västra Götalands län;80;Göteborg;100008860;Grevegårdens Vårdboende;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
14;Västra Götalands län;80;Göteborg;100008861;Kärrahus Vårdboende;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;10
14;Västra Götalands län;80;Göteborg;100008862;Järntorget;295;349;378;194;261;365;361;377;471;420;309;371;543;579;570;675;658;417;0;7593
14;Västra Götalands län;80;Göteborg;100008863;Kvibergs Vårdboende;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
14;Västra Götalands län;80;Göteborg;100008864;Familjecentralen i Lövgärdet;0;0;0;0;0;0;23;0;28;0;40;0;27;0;46;0;0;0;0;164
14;Västra Götalands län;80;Göteborg;100008865;Nya Hovås;77;84;128;103;120;0;227;128;106;272;193;252;0;430;437;394;549;481;0;3981
14;Västra Götalands län;80;Göteborg;100008866;Stora Teatern;153;191;164;101;122;210;250;207;339;326;310;279;385;483;541;712;615;447;0;5835
14;Västra Götalands län;80;Göteborg;100008867;Lillhagsparkens Vårdboende;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;17
14;Västra Götalands län;80;Göteborg;100008868;Vårvindens fritidsgård;0;0;0;0;0;35;36;0;23;0;0;0;0;35;0;42;0;0;0;171
14;Västra Götalands län;80;Göteborg;100008869;Selma Lagerlöfs Center;178;218;185;83;0;238;211;235;182;187;135;0;346;254;512;503;486;496;0;4449
14;Västra Götalands län;80;Göteborg;100008870;Världslitteraturhuset;68;86;66;40;0;93;105;96;84;78;99;0;191;244;279;238;306;394;0;2467
14;Västra Götalands län;80;Göteborg;100008871;Tuve bibliotek;140;181;112;0;0;217;137;171;182;85;0;0;314;233;334;412;266;374;0;3158
14;Västra Götalands län;80;Göteborg;100008872;Trulsegårdens bibliotek;0;62;0;0;0;76;0;0;57;0;0;0;167;0;0;142;0;0;0;504
14;Västra Götalands län;80;Göteborg;100008873;Geråshus Vårdboende;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
14;Västra Götalands län;80;Göteborg;100008874;Sockens Vårdboende;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;16
14;Västra Götalands län;80;Göteborg;100008875;Häktet;0;40;56;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;143
14;Västra Götalands län;80;Göteborg;100008876;Kulturhuset Blå Stället;156;174;169;107;95;183;190;173;197;148;166;154;262;330;359;419;307;294;0;3883
14;Västra Götalands län;80;Göteborg;100008877;Kortedala bibliotek;150;158;104;92;0;192;113;153;200;124;149;0;336;222;267;532;390;527;0;3709
14;Västra Götalands län;80;Göteborg;100008878;Stadsbiblioteket;675;546;457;417;498;635;580;566;605;600;695;923;1030;1221;1529;1690;1981;900;0;15548
14;Västra Götalands län;80;Göteborg;100008879;Linnéstadens bibliotek;258;178;190;99;0;246;234;169;176;177;122;0;411;507;607;701;607;441;0;5123
14;Västra Götalands län;80;Göteborg;100008880;Guldhedens bibliotek;154;180;119;106;0;234;178;138;163;139;159;0;315;360;232;542;427;474;0;3920
14;Västra Götalands län;80;Göteborg;100008881;Styrsö församlingshem;0;66;0;0;0;0;117;0;98;0;0;0;0;157;0;104;94;104;0;740
14;Västra Götalands län;80;Göteborg;100074714;Uggledals Vårdboende;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
