lan;län;kom;kommun;lokalid;lokal;2018-08-22;2018-08-23;2018-08-24;2018-08-25;2018-08-26;2018-08-27;2018-08-28;2018-08-29;2018-08-30;2018-08-31;2018-09-01;2018-09-02;2018-09-03;2018-09-04;2018-09-05;2018-09-06;2018-09-07;2018-09-08;2018-09-09;Totalt
14;Västra Götalands län;21;Orust;9346;Biblioteket Varekil;18;26;0;0;0;0;24;37;19;0;0;0;0;22;86;47;0;0;0;279
14;Västra Götalands län;21;Orust;9348;Biblioteket Gullholmen;0;0;0;7;0;0;0;0;0;0;18;0;0;0;0;0;0;20;0;45
14;Västra Götalands län;27;Sotenäs;13481;Askums församlingshem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;43
14;Västra Götalands län;27;Sotenäs;13508;Hoglins magasin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;31
14;Västra Götalands län;27;Sotenäs;14196;Kungshamn, Folkets Hus;61;64;68;62;48;95;98;95;100;73;66;60;167;149;159;168;176;131;0;1840
14;Västra Götalands län;27;Sotenäs;14374;Hunnebostrand, Folkets Hus;53;34;50;48;35;56;57;69;52;72;44;57;127;116;121;126;142;104;0;1363
14;Västra Götalands län;27;Sotenäs;6789;Hunnebostrand, Hunnebohemmet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;16
14;Västra Götalands län;27;Sotenäs;6791;Kungshamn, Kvarnberget;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;40
14;Västra Götalands län;27;Sotenäs;8779;Smögen, Spruthuset;23;30;20;11;29;41;31;38;29;27;35;47;59;57;54;53;51;54;0;689
14;Västra Götalands län;27;Sotenäs;8782;Tumlaren, Väjern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;108
14;Västra Götalands län;27;Sotenäs;8796;Biblioteket, Bohus-Malmön;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;111
14;Västra Götalands län;27;Sotenäs;8799;Bovallstrands skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;98
14;Västra Götalands län;30;Munkedal;8922;Biblioteket Munkedal;51;74;94;31;37;103;106;82;121;147;32;73;179;201;212;289;276;191;43;2342
14;Västra Götalands län;30;Munkedal;8923;Biblioteket Hällevadsholm;8;0;18;0;0;19;0;24;0;19;0;0;49;0;42;0;36;0;0;215
14;Västra Götalands län;30;Munkedal;8924;Biblioteket Dingle;0;11;0;0;0;23;26;0;24;0;0;0;30;74;0;58;0;0;0;246
14;Västra Götalands län;30;Munkedal;8925;Bygdegården Hedekas;10;0;5;0;0;14;0;33;0;22;0;0;40;0;50;0;20;0;0;194
14;Västra Götalands län;35;Tanum;10014;Kommunhuset Tanumshede;94;77;81;57;45;111;108;137;157;142;84;62;144;142;213;251;266;174;129;2474
14;Västra Götalands län;35;Tanum;12987;Skärgårdssalen;0;0;0;0;0;0;0;0;147;0;0;0;0;0;0;271;0;0;0;418
14;Västra Götalands län;35;Tanum;12988;Väderöarnas båtsällskap, Hamburgsund;0;0;0;0;0;0;153;0;0;0;0;0;223;0;0;0;0;0;0;376
14;Västra Götalands län;35;Tanum;9860;Fjällbacka service;0;0;0;0;0;135;0;0;0;0;0;0;168;0;0;0;0;0;0;303
14;Västra Götalands län;35;Tanum;9873;Östanvind Östad;0;0;0;0;0;0;0;37;0;0;0;0;0;0;79;0;0;0;0;116
14;Västra Götalands län;38;Dals-Ed;10228;Kommunhuset;38;50;55;11;5;45;84;66;108;91;20;17;92;112;114;227;178;46;30;1389
14;Västra Götalands län;38;Dals-Ed;14953;Linden;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;16
14;Västra Götalands län;38;Dals-Ed;15850;Håbol församlingshemmet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;72
14;Västra Götalands län;38;Dals-Ed;15851;Nössemark församlingshemmet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;46
14;Västra Götalands län;38;Dals-Ed;15852;Rölanda församlingshemmet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;125
14;Västra Götalands län;38;Dals-Ed;15853;Töftedal församlingshemmet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;77
14;Västra Götalands län;38;Dals-Ed;6795;Edsgärdets sjukhem;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;14
14;Västra Götalands län;38;Dals-Ed;6796;Hagalid Servicehus;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;10
14;Västra Götalands län;39;Färgelanda;14210;Högsäters bygdegård;10;21;0;0;0;21;26;13;18;0;0;0;32;30;32;39;0;0;0;242
14;Västra Götalands län;39;Färgelanda;8129;Centrumhuset;44;74;60;29;45;99;73;104;92;102;36;28;119;153;199;164;217;140;36;1814
14;Västra Götalands län;40;Ale;11884;Kontaktcenter Kommunhus Nödinge;93;121;111;63;44;137;160;174;152;136;108;120;213;270;289;352;378;335;140;3396
14;Västra Götalands län;40;Ale;13400;Skepplanda bibliotek;0;73;0;0;0;0;0;0;134;0;0;0;163;93;0;129;128;0;0;720
14;Västra Götalands län;40;Ale;13625;Medborgarhuset, Alafors;0;0;0;0;0;0;0;0;0;0;0;0;76;51;0;140;89;0;0;356
14;Västra Götalands län;40;Ale;14770;Bohus Servicehus;46;54;40;0;0;60;56;49;48;58;0;0;84;81;96;107;122;0;0;901
14;Västra Götalands län;40;Ale;14771;Älvängens bibliotek;81;78;87;0;0;114;123;119;121;108;0;0;144;218;274;262;308;0;0;2037
14;Västra Götalands län;40;Ale;15901;Surte bibliotek;0;0;59;0;0;0;0;0;0;87;0;0;112;42;0;83;117;0;0;500
14;Västra Götalands län;41;Lerum;12442;Tollereds bibliotek;0;0;0;0;0;30;0;0;0;0;0;0;39;0;0;0;0;0;0;69
14;Västra Götalands län;41;Lerum;12443;Sjövik bibliotek;0;0;0;0;0;0;58;0;0;0;0;0;0;85;0;0;0;0;0;143
14;Västra Götalands län;41;Lerum;8143;Kundcenter KomIn, kommunhuset;219;250;220;94;75;255;258;302;268;349;164;224;405;421;533;692;802;592;170;6293
14;Västra Götalands län;41;Lerum;8146;Floda bibliotek;63;123;0;0;0;166;142;79;178;0;0;0;236;267;108;338;0;0;0;1700
14;Västra Götalands län;41;Lerum;8147;Gråbo bibliotek;59;155;73;0;0;148;123;77;150;92;0;0;200;233;129;342;188;0;0;1969
14;Västra Götalands län;42;Vårgårda;15823;Vårgårda kommun, receptionen;59;95;61;43;35;144;126;121;140;85;65;61;184;217;296;290;150;206;102;2480
14;Västra Götalands län;43;Bollebygd;14294;Förtidsröstningslokal;59;93;98;0;0;76;120;101;143;154;74;0;131;170;191;331;315;189;0;2245
14;Västra Götalands län;43;Bollebygd;14951;Förtidsröstningslokal Bollegården;0;0;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;108
14;Västra Götalands län;43;Bollebygd;15719;Förtidsröstningslokal Töllsjö;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44
14;Västra Götalands län;43;Bollebygd;15720;Förtidsröstningslokal Olsfors;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40
14;Västra Götalands län;43;Bollebygd;15721;Förtidsröstningslokal Bollebygdskola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;26
14;Västra Götalands län;44;Grästorp;10251;Kommunens Hus, Restaurangen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5
14;Västra Götalands län;44;Grästorp;9696;Kommunens Hus, Medborgarkontoret;47;70;50;36;15;94;74;69;139;95;36;53;170;141;105;353;213;199;0;1959
14;Västra Götalands län;45;Essunga;13812;Essunga Folkbibliotek;67;81;50;21;22;94;102;54;106;54;31;33;132;145;90;199;85;120;34;1520
14;Västra Götalands län;45;Essunga;6813;Kerstinsås;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;38
14;Västra Götalands län;46;Karlsborg;10250;Karlsborgs kommunhus, receptionen;85;77;68;28;19;110;98;88;132;99;52;40;147;145;166;321;193;150;45;2063
14;Västra Götalands län;47;Gullspång;10286;Gullspångs Bibliotek;35;45;51;14;0;61;50;67;75;57;0;34;76;99;136;132;134;54;0;1120
14;Västra Götalands län;47;Gullspång;9619;Hova bibliotek;9;31;18;0;19;52;0;82;68;40;16;0;94;0;142;75;81;0;23;750
14;Västra Götalands län;52;Tranemo;12101;Ljungsarps bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;0;0;1;155
14;Västra Götalands län;52;Tranemo;13016;Tranemo Gymnasieskola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;17
14;Västra Götalands län;52;Tranemo;13668;Uddebo Fritidsgård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;57
14;Västra Götalands län;52;Tranemo;13671;Bygdegården Månstad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;0;0;0;157
14;Västra Götalands län;52;Tranemo;14038;Tranemo bibliotek;16;45;37;17;0;60;67;66;64;60;22;0;77;94;107;155;116;98;0;1101
14;Västra Götalands län;52;Tranemo;14039;Nittorps Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;0;0;0;164
14;Västra Götalands län;52;Tranemo;14204;Sjötofta skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;0;0;0;83
14;Västra Götalands län;52;Tranemo;14717;Grimsås bygdegård;0;0;0;0;0;0;38;0;0;0;0;0;0;27;0;0;0;0;0;65
14;Västra Götalands län;52;Tranemo;14718;Bokbussen;6;1;0;0;0;2;4;7;14;0;0;0;9;5;9;7;0;0;0;64
14;Västra Götalands län;52;Tranemo;9588;Kommunhuset;31;40;43;0;32;40;47;45;41;28;23;24;31;68;50;56;54;0;34;687
14;Västra Götalands län;52;Tranemo;9608;Länghems Trygghetsboende;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;94;0;0;0;145
14;Västra Götalands län;52;Tranemo;9609;Hjälmå;0;0;0;0;0;0;34;0;0;0;0;0;0;61;0;0;0;0;0;95
14;Västra Götalands län;52;Tranemo;9614;Glimringe;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;32;0;0;0;101
14;Västra Götalands län;60;Bengtsfors;10043;Biblioteket Bäckefors;34;0;0;0;0;20;0;40;0;0;0;0;39;0;76;0;0;0;0;209
14;Västra Götalands län;60;Bengtsfors;10044;Biblioteket Dals Långed;28;40;22;0;0;28;19;27;36;17;0;0;49;67;68;101;70;0;0;572
14;Västra Götalands län;60;Bengtsfors;12979;Årbols skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;58
14;Västra Götalands län;60;Bengtsfors;12980;Folkets hus Gustavsfors;0;10;0;0;0;0;14;0;10;0;0;0;0;11;0;32;0;0;56;133
14;Västra Götalands län;60;Bengtsfors;12982;Torrskogs stom bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;66
14;Västra Götalands län;60;Bengtsfors;12983;Skåpafors skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;60
14;Västra Götalands län;60;Bengtsfors;12985;Steneby Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;76
14;Västra Götalands län;60;Bengtsfors;12986;Bygdegården Ödskölt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40
14;Västra Götalands län;60;Bengtsfors;14112;Biblioteket Bengtsfors;44;89;99;39;14;122;124;98;123;106;46;39;159;211;156;232;233;156;58;2148
14;Västra Götalands län;60;Bengtsfors;15846;Banvaktarstugan Billingsfors;18;0;0;0;0;21;0;45;0;0;0;0;31;0;53;0;0;0;0;168
14;Västra Götalands län;61;Mellerud;6827;Bergs särskilda boende;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;7
14;Västra Götalands län;61;Mellerud;6828;Servicehuset Älvan;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;7
14;Västra Götalands län;61;Mellerud;6829;Karolinen;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;10
14;Västra Götalands län;61;Mellerud;6830;Skållerudshemmet;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;26
14;Västra Götalands län;61;Mellerud;6831;Kroppefjällshemmet;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;7
14;Västra Götalands län;61;Mellerud;6832;Fagerlidshemmet;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;36
14;Västra Götalands län;61;Mellerud;8307;Medborgarkontoret;91;106;107;40;0;151;125;126;147;132;60;27;196;219;206;281;299;129;98;2540
14;Västra Götalands län;62;Lilla Edet;12969;Lödöse Museum;0;0;0;0;0;0;116;0;107;0;0;0;0;146;0;155;0;120;0;644
14;Västra Götalands län;62;Lilla Edet;9700;Kommunhuset Lilla Edet;91;114;103;70;43;152;119;100;114;110;64;58;188;229;238;255;365;178;42;2633
14;Västra Götalands län;63;Mark;10345;Rydals Museum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;58
14;Västra Götalands län;63;Mark;10346;Karstorps Naturförskola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;63
14;Västra Götalands län;63;Mark;10347;Älekulla Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;155
14;Västra Götalands län;63;Mark;13168;Kunskapens hus;12;3;8;0;0;8;15;12;12;13;0;0;12;21;27;38;60;0;0;241
14;Västra Götalands län;63;Mark;14066;Öxabäckskolan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;301;301
14;Västra Götalands län;63;Mark;14108;Hajomskolan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;190
14;Västra Götalands län;63;Mark;14109;Björketorpskolan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;175
14;Västra Götalands län;63;Mark;14110;Istorps församlingshem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80
14;Västra Götalands län;63;Mark;14234;Kommunhuset Kinnaborgssalen;0;0;0;0;22;0;0;0;0;0;0;50;0;0;0;0;0;0;113;185
14;Västra Götalands län;63;Mark;8157;Skene bibliotek;93;110;83;0;0;163;147;144;87;137;0;0;219;240;289;184;252;0;0;2148
14;Västra Götalands län;63;Mark;8158;Horreds bibliotek;27;36;0;0;0;133;0;35;47;0;0;0;172;0;63;73;0;0;0;586
14;Västra Götalands län;63;Mark;8159;Fritsla bibliotek;0;60;0;0;0;55;0;0;116;0;0;0;102;0;0;214;0;0;0;547
14;Västra Götalands län;63;Mark;8160;Sätila bibliotek;26;33;0;0;0;112;0;75;45;0;0;0;182;0;131;72;0;0;0;676
14;Västra Götalands län;63;Mark;8162;Huvudbiblioteket Kinna;155;189;181;100;0;239;242;240;256;283;179;0;369;387;411;574;633;385;0;4823
14;Västra Götalands län;65;Svenljunga;14749;Hillareds skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232;232
14;Västra Götalands län;65;Svenljunga;14751;Örsåsgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;116
14;Västra Götalands län;65;Svenljunga;6845;Klockaregården;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;14
14;Västra Götalands län;65;Svenljunga;6846;Lysjölid;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;9
14;Västra Götalands län;65;Svenljunga;6848;Östrabo;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3
14;Västra Götalands län;65;Svenljunga;8195;Holsljunga Idrottshall;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167;167
14;Västra Götalands län;65;Svenljunga;8196;Kalvs Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;128
14;Västra Götalands län;65;Svenljunga;8197;Håcksviks Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;128
14;Västra Götalands län;65;Svenljunga;8198;Mårdaklevs Skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;95
14;Västra Götalands län;65;Svenljunga;8898;Svenljunga huvudbibliotek;115;129;83;27;10;110;165;136;148;122;52;16;174;220;195;240;242;143;115;2442
14;Västra Götalands län;65;Svenljunga;8963;Hillareds biblioteksfilial;0;0;0;0;0;0;67;0;0;0;0;0;0;120;0;0;0;0;0;187
14;Västra Götalands län;65;Svenljunga;8971;Östra Frölunda biblioteksfilial;0;0;0;0;0;28;0;0;0;0;0;0;50;0;0;0;0;0;0;78
14;Västra Götalands län;65;Svenljunga;8986;Överlida biblioteksfilial;31;0;0;0;0;0;0;70;0;0;0;0;0;0;99;0;0;0;0;200
14;Västra Götalands län;66;Herrljunga;14116;Eggvena skola;0;0;0;14;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;42
14;Västra Götalands län;66;Herrljunga;14117;Vita Huset;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;25
14;Västra Götalands län;66;Herrljunga;15755;Kommunhuset;0;0;0;13;15;0;0;0;0;0;0;35;0;0;0;0;0;0;66;129
14;Västra Götalands län;66;Herrljunga;8678;Huvudbibliotek Herrljunga;70;79;66;0;0;81;97;137;100;111;25;0;164;237;219;251;200;137;0;1974
14;Västra Götalands län;66;Herrljunga;8679;Biblioteket Ljung;0;38;0;0;0;32;21;28;74;0;0;0;88;30;53;118;28;0;0;510
14;Västra Götalands län;70;Vara;12840;Jungs Bygdegård;0;0;0;0;0;29;0;0;0;0;0;0;0;34;0;0;0;0;0;63
14;Västra Götalands län;70;Vara;14764;Biblioteket Levene;0;0;0;0;0;0;52;0;0;0;0;0;0;54;0;0;0;0;0;106
14;Västra Götalands län;70;Vara;14766;Föreningshuset Tråvad;0;0;0;0;0;0;50;0;0;0;0;0;0;0;74;0;0;0;0;124
14;Västra Götalands län;70;Vara;8775;Biblioteket Vara;111;137;161;62;0;168;174;136;211;162;93;0;261;326;237;456;332;274;0;3301
14;Västra Götalands län;70;Vara;8777;Biblioteket Vedum;20;0;27;0;0;48;0;25;0;35;0;0;76;0;55;0;71;0;0;357
14;Västra Götalands län;70;Vara;8778;Biblioteket Kvänum;40;0;35;0;0;25;0;73;0;44;0;0;51;0;130;0;94;0;0;492
14;Västra Götalands län;70;Vara;9795;Kommunhuset;0;0;0;0;3;0;0;0;0;0;0;11;4;0;1;1;0;0;59;79
14;Västra Götalands län;71;Götene;13885;Träffpunkten Källby;13;0;23;13;0;9;9;20;15;30;13;20;35;32;56;53;37;49;0;427
14;Västra Götalands län;71;Götene;14536;Träffpunkten Hangelösa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;21
14;Västra Götalands län;71;Götene;14537;Träffpunkten Hällekis;4;0;9;4;0;0;14;19;16;15;23;20;20;29;25;23;23;34;0;278
14;Västra Götalands län;71;Götene;14538;Träffpunkten Lundsbrunn;0;10;0;9;0;0;9;16;8;10;8;23;29;6;13;20;39;43;0;243
14;Västra Götalands län;71;Götene;6860;Mötesplatsen Götene Äldrecenter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;33
14;Västra Götalands län;71;Götene;8394;Holmestads Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;39
14;Västra Götalands län;71;Götene;8501;Österängs bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;67
14;Västra Götalands län;71;Götene;8505;Hembygdsgården Husaby;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;31
14;Västra Götalands län;71;Götene;8512;Medborgarkontoret Götene kommun;83;103;127;23;26;121;152;129;147;175;61;76;191;270;279;351;342;253;53;2962
14;Västra Götalands län;72;Tibro;13025;Kommunhuset;127;136;112;34;33;144;166;124;137;151;59;70;242;276;286;306;397;171;109;3080
14;Västra Götalands län;73;Töreboda;10144;Älgarås servicehus;0;0;0;0;0;9;2;0;0;0;0;0;16;27;0;0;0;0;0;54
14;Västra Götalands län;73;Töreboda;10145;Moholms skola;0;0;0;0;0;0;0;27;15;0;0;0;0;0;44;57;0;0;0;143
14;Västra Götalands län;73;Töreboda;14841;Kommunhuset;70;105;124;35;35;120;109;142;152;177;63;67;163;253;262;237;335;197;43;2689
14;Västra Götalands län;73;Töreboda;6866;Bergmansgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;22
14;Västra Götalands län;73;Töreboda;6867;Krabbängsgården;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;14
14;Västra Götalands län;80;Göteborg;10262;Lundby bibliotek;268;325;210;245;0;320;373;375;328;279;394;0;623;721;818;1066;966;686;0;7997
14;Västra Götalands län;80;Göteborg;10351;Toftaåsens äldrecenter;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
14;Västra Götalands län;80;Göteborg;12482;Kulturhuset Kåken;309;318;194;180;267;324;315;446;323;308;321;504;587;754;897;1032;1160;901;0;9140
14;Västra Götalands län;80;Göteborg;13354;Geråshus Äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;38
14;Västra Götalands län;80;Göteborg;14231;Bagaregårdens äldreboende;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
14;Västra Götalands län;80;Göteborg;14903;Nordstan;793;667;772;723;730;984;1050;1129;1159;1289;1181;1447;1819;2093;2477;2788;2912;2643;2346;29002
14;Västra Götalands län;80;Göteborg;15016;Sockenvägen 28 äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;20
14;Västra Götalands län;80;Göteborg;15017;Byalagsgatan 3 äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;40
14;Västra Götalands län;80;Göteborg;15018;Sehlstedtsgatan äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;38
14;Västra Götalands län;80;Göteborg;15623;Kaggeleds äldreboende;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
14;Västra Götalands län;80;Göteborg;15626;Stiftelsen Otium;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
14;Västra Götalands län;80;Göteborg;15627;Götaholms äldreboende;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
14;Västra Götalands län;80;Göteborg;15628;Fjällbo park äldreboende;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
14;Västra Götalands län;80;Göteborg;15633;Solängens äldreboende;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;14
14;Västra Götalands län;80;Göteborg;15636;Solängsvägen 57 äldreboende;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;32
14;Västra Götalands län;80;Göteborg;15638;Annedals äldreboende;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;34
14;Västra Götalands län;80;Göteborg;15639;Bjöla äldreboende;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;22
14;Västra Götalands län;80;Göteborg;15641;Sekelbo äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;16
14;Västra Götalands län;80;Göteborg;15827;Hammarhus äldreboende;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;6
14;Västra Götalands län;80;Göteborg;15828;Ekparkens äldreboende;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;6
14;Västra Götalands län;80;Göteborg;15890;Trulsegårdens bibliotek;0;0;0;0;0;0;0;0;0;0;0;0;186;34;95;122;32;0;0;469
14;Västra Götalands län;80;Göteborg;15902;Vårvindens fritidsgård;0;0;0;0;0;14;21;29;25;28;0;0;0;0;0;0;0;0;0;117
14;Västra Götalands län;80;Göteborg;15903;Familjecentral Lövgärdet;0;0;0;0;0;12;12;14;15;21;0;0;0;0;0;0;0;0;0;74
14;Västra Götalands län;80;Göteborg;15904;Gårdstens centrum;0;0;0;0;0;23;29;32;41;51;0;0;0;0;0;0;0;0;0;176
14;Västra Götalands län;80;Göteborg;15909;Interkulturella Folkhögskolan;0;0;0;0;0;10;2;10;7;37;0;0;0;0;0;0;0;0;0;66
14;Västra Götalands län;80;Göteborg;15924;Friskväderstorget;0;0;0;0;0;11;21;21;18;16;0;0;0;0;0;0;0;0;0;87
14;Västra Götalands län;80;Göteborg;6868;Altplatsens äldreboende;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;21
14;Västra Götalands län;80;Göteborg;6871;Backahus;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;28
14;Västra Götalands län;80;Göteborg;6873;Bergsjöhöjds boende;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;49
14;Västra Götalands län;80;Göteborg;6876;Björkekärrs hus;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23
14;Västra Götalands län;80;Göteborg;6877;Björkåshemmet;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;13
14;Västra Götalands län;80;Göteborg;6879;Dicksons hus;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;37
14;Västra Götalands län;80;Göteborg;6882;Fiskebäcks äldreboende/Attendo;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;40
14;Västra Götalands län;80;Göteborg;6886;Fridkulla äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;24
14;Västra Götalands län;80;Göteborg;6887;Fyrväpplingens äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;5;0;0;28
14;Västra Götalands län;80;Göteborg;6888;Gerdas Gård;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;47
14;Västra Götalands län;80;Göteborg;6891;Granlidens äldreboende;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;31
14;Västra Götalands län;80;Göteborg;6892;Grevegårdens äldreboende;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;28
14;Västra Götalands län;80;Göteborg;6894;Gunnareds äldreboende;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;11
14;Västra Götalands län;80;Göteborg;6896;Häktet Polishuset;0;0;0;0;0;0;30;18;0;0;0;0;0;0;0;0;0;0;0;48
14;Västra Götalands län;80;Göteborg;6897;Högsbo sjukhus/SU Geriatrik;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3
14;Västra Götalands län;80;Göteborg;6899;KVA Högsbo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;52
14;Västra Götalands län;80;Göteborg;6900;KVA Skogome;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94
14;Västra Götalands län;80;Göteborg;6903;Kaverös Äng;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;14
14;Västra Götalands län;80;Göteborg;6905;Kvibergs äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;28
